Date,Open,High,Low,Close,Adj Close,Volume
2014-10-27,51.950001,52.000000,51.630001,51.790001,46.548077,484000
2014-10-28,51.900002,52.450001,51.529999,52.419998,47.114311,693300
2014-10-29,52.459999,52.730000,51.700001,52.209999,46.925564,489700
2014-10-30,52.410000,53.130001,52.169998,53.119999,47.743462,461600
2014-10-31,53.500000,53.509998,52.910000,53.369999,47.968155,711500
2014-11-03,53.369999,53.619999,53.070000,53.310001,47.914234,572600
2014-11-04,53.029999,53.490002,52.419998,52.549999,47.231155,1014400
2014-11-05,52.959999,53.040001,52.599998,52.869999,47.518764,846000
2014-11-06,53.110001,53.220001,51.340000,51.990002,47.003437,1070400
2014-11-07,51.470001,52.400002,51.290001,52.360001,47.337948,714000
2014-11-10,52.520000,53.070000,52.320000,52.869999,47.799030,724800
2014-11-11,52.720001,52.990002,52.509998,52.720001,47.663414,481300
2014-11-12,52.509998,52.660000,52.029999,52.349998,47.328907,803900
2014-11-13,52.509998,52.509998,51.790001,51.869999,46.894943,518700
2014-11-14,51.790001,52.230000,51.669998,51.869999,46.894943,565600
2014-11-17,51.740002,52.040001,51.540001,51.970001,46.985355,476500
2014-11-18,51.970001,52.650002,51.970001,52.340000,47.319862,647100
2014-11-19,52.320000,52.660000,52.110001,52.430000,47.401234,521400
2014-11-20,52.189999,52.580002,52.009998,52.160000,47.157135,617900
2014-11-21,52.299999,52.580002,52.009998,52.279999,47.265617,484900
2014-11-24,52.419998,52.570000,52.110001,52.230000,47.220417,545700
2014-11-25,52.299999,52.500000,52.020000,52.060001,47.066730,940300
2014-11-26,52.160000,52.529999,52.040001,52.439999,47.410275,447300
2014-11-28,52.529999,53.270000,52.450001,53.049999,47.961769,420600
2014-12-01,52.130001,52.759998,52.049999,52.279999,47.265617,811000
2014-12-02,52.270000,52.650002,52.130001,52.599998,47.554928,845700
2014-12-03,52.560001,53.000000,52.410000,52.680000,47.627258,930400
2014-12-04,52.740002,52.849998,52.250000,52.450001,47.419304,753200
2014-12-05,52.200001,52.680000,52.049999,52.139999,47.139050,722800
2014-12-08,52.330002,53.080002,52.070000,52.689999,47.636295,839400
2014-12-09,53.000000,53.500000,52.520000,53.259998,48.151627,759100
2014-12-10,53.130001,53.730000,52.430000,52.490002,47.455486,617900
2014-12-11,52.500000,52.959999,52.430000,52.599998,47.554928,650400
2014-12-12,52.400002,52.889999,52.150002,52.369999,47.347000,670000
2014-12-15,52.500000,52.650002,51.410000,51.660000,46.705097,723800
2014-12-16,51.740002,52.250000,51.320000,51.419998,46.488106,760600
2014-12-17,51.180000,52.020000,51.150002,51.759998,46.795502,1324400
2014-12-18,52.099998,52.950001,51.900002,52.950001,47.871357,763800
2014-12-19,52.869999,53.220001,52.139999,52.360001,47.337948,1242000
2014-12-22,52.349998,52.610001,52.049999,52.490002,47.455486,597500
2014-12-23,52.689999,53.270000,52.689999,53.169998,48.070263,665100
2014-12-24,53.240002,53.889999,53.240002,53.759998,48.603676,242600
2014-12-26,53.959999,54.250000,53.820000,54.020000,48.838741,429300
2014-12-29,54.060001,56.189999,54.060001,55.860001,50.502251,1221000
2014-12-30,55.680000,55.680000,54.270000,54.279999,49.073795,701100
2014-12-31,54.529999,54.560001,53.209999,53.299999,48.187794,633700
2015-01-02,53.299999,54.040001,53.189999,53.939999,48.766407,913100
2015-01-05,53.970001,54.099998,52.900002,53.110001,48.016018,707700
2015-01-06,53.259998,53.889999,52.919998,53.250000,48.142582,1141800
2015-01-07,53.630001,54.200001,53.459999,53.930000,48.757366,528300
2015-01-08,54.250000,54.759998,53.950001,54.139999,48.947220,1355400
2015-01-09,54.259998,54.770000,53.830002,54.299999,49.091881,644800
2015-01-12,54.560001,54.660000,53.669998,54.130001,48.938187,901200
2015-01-13,54.700001,55.250000,53.840000,54.250000,49.046673,1321600
2015-01-14,54.040001,55.240002,53.799999,55.209999,49.914593,797400
2015-01-15,55.259998,55.459999,55.020000,55.250000,49.950756,492300
2015-01-16,55.299999,55.759998,54.930000,55.709999,50.366638,501800
2015-01-20,55.980000,56.200001,55.380001,56.139999,50.755394,845900
2015-01-21,56.049999,56.590000,55.509998,56.560001,51.135113,647000
2015-01-22,56.770000,56.889999,56.320000,56.529999,51.107979,574200
2015-01-23,56.630001,57.009998,56.240002,56.560001,51.135113,707600
2015-01-26,56.500000,56.889999,55.880001,56.860001,51.406338,722100
2015-01-27,55.950001,56.919998,55.910000,56.799999,51.352104,568300
2015-01-28,56.869999,57.310001,56.430000,56.669998,51.234558,943200
2015-01-29,56.910000,57.480000,56.580002,57.360001,51.858387,588800
2015-01-30,57.340000,57.389999,56.099998,56.139999,50.755394,830900
2015-02-02,56.169998,56.759998,55.700001,56.709999,51.270729,513200
2015-02-03,56.410000,56.750000,56.169998,56.529999,51.107979,681500
2015-02-04,56.259998,56.630001,55.590000,55.639999,50.303352,777500
2015-02-05,55.750000,56.590000,55.470001,56.360001,51.239780,780200
2015-02-06,56.360001,56.360001,54.529999,54.830002,50.124481,980000
2015-02-09,54.810001,54.950001,53.630001,53.939999,49.310860,1183200
2015-02-10,54.110001,54.470001,53.980000,54.299999,49.639969,1335600
2015-02-11,54.139999,54.250000,53.230000,53.540001,48.945187,764400
2015-02-12,53.700001,53.889999,53.189999,53.610001,49.009186,739700
2015-02-13,53.580002,53.619999,52.380001,52.639999,48.122421,1550900
2015-02-17,52.630001,53.270000,52.389999,52.750000,48.222992,1757700
2015-02-18,52.540001,54.189999,52.529999,54.110001,49.466274,944100
2015-02-19,54.150002,54.299999,53.619999,53.799999,49.182873,956900
2015-02-20,53.680000,54.020000,53.360001,53.939999,49.310860,536000
2015-02-23,53.939999,54.299999,53.250000,54.299999,49.639969,1896800
2015-02-24,54.240002,54.410000,53.630001,54.200001,49.548546,1179000
2015-02-25,54.639999,55.759998,54.230000,54.459999,49.786236,1226800
2015-02-26,54.549999,54.580002,53.400002,53.639999,49.036613,850100
2015-02-27,53.790001,54.189999,53.400002,54.080002,49.438858,1095700
2015-03-02,53.990002,53.990002,52.490002,53.270000,48.698368,1506800
2015-03-03,53.250000,53.799999,53.029999,53.610001,49.009186,897100
2015-03-04,53.320000,53.570000,53.009998,53.430000,48.844627,774700
2015-03-05,53.630001,54.279999,53.619999,53.919998,49.292572,1509900
2015-03-06,53.500000,53.630001,52.000000,52.279999,47.793320,1295100
2015-03-09,52.279999,52.529999,52.090000,52.290001,47.802467,543900
2015-03-10,52.000000,52.540001,51.970001,52.259998,47.775040,453700
2015-03-11,52.439999,52.630001,52.169998,52.189999,47.711044,1013600
2015-03-12,52.500000,53.130001,52.419998,52.970001,48.424103,586800
2015-03-13,52.820000,52.820000,51.840000,52.259998,47.775040,719900
2015-03-16,52.430000,53.299999,52.299999,52.840000,48.305267,712200
2015-03-17,52.720001,53.200001,52.580002,53.150002,48.588661,758500
2015-03-18,53.330002,54.450001,52.930000,54.250000,49.594254,924000
2015-03-19,54.090000,54.630001,53.880001,54.340000,49.676529,718200
2015-03-20,54.560001,55.049999,54.270000,55.020000,50.298176,1056000
2015-03-23,54.910000,55.000000,54.520000,54.599998,49.914219,592400
2015-03-24,54.560001,55.119999,54.150002,54.290001,49.630825,736600
2015-03-25,55.040001,55.040001,53.930000,53.930000,49.301720,674500
2015-03-26,53.860001,54.200001,53.389999,53.459999,48.872051,794700
2015-03-27,53.500000,54.320000,53.500000,54.099998,49.457127,590200
2015-03-30,54.310001,54.680000,53.880001,54.310001,49.649109,748600
2015-03-31,54.310001,54.630001,54.169998,54.209999,49.557686,1189200
2015-04-01,54.270000,54.500000,53.770000,54.459999,49.786236,716700
2015-04-02,54.500000,54.939999,54.360001,54.889999,50.179329,623000
2015-04-06,54.889999,55.509998,54.720001,55.180000,50.444443,676000
2015-04-07,55.180000,55.299999,54.599998,54.680000,49.987358,512700
2015-04-08,54.830002,54.919998,53.750000,54.160000,49.511967,808900
2015-04-09,54.110001,54.220001,53.630001,53.869999,49.246868,572400
2015-04-10,54.130001,54.240002,53.709999,54.180000,49.530258,866100
2015-04-13,54.380001,54.450001,53.619999,53.689999,49.082314,733300
2015-04-14,53.630001,54.020000,53.500000,54.009998,49.374851,574300
2015-04-15,54.070000,54.299999,53.900002,53.930000,49.301720,686400
2015-04-16,53.900002,54.130001,53.189999,53.869999,49.246868,710400
2015-04-17,53.730000,53.990002,53.419998,53.599998,49.000034,678800
2015-04-20,53.689999,54.799999,53.689999,54.119999,49.475410,1031100
2015-04-21,54.419998,54.790001,53.779999,53.880001,49.256016,662300
2015-04-22,54.169998,54.290001,53.680000,54.259998,49.603401,511800
2015-04-23,54.310001,54.900002,54.139999,54.630001,49.941654,522200
2015-04-24,54.820000,55.669998,54.650002,55.450001,50.691273,786600
2015-04-27,55.549999,55.590000,54.360001,54.610001,49.923359,891900
2015-04-28,54.470001,55.310001,54.270000,55.040001,50.316460,737700
2015-04-29,54.709999,55.189999,54.380001,55.049999,50.325603,780600
2015-04-30,54.910000,55.049999,54.070000,54.520000,49.841087,1038500
2015-05-01,54.610001,54.759998,53.910000,54.299999,49.639969,956300
2015-05-04,54.340000,54.990002,54.299999,54.619999,49.932495,609900
2015-05-05,54.369999,54.560001,53.320000,53.459999,48.872051,650600
2015-05-06,53.590000,53.900002,52.689999,53.060001,48.506378,1016200
2015-05-07,52.939999,53.459999,52.549999,52.990002,48.754810,932300
2015-05-08,53.360001,53.590000,52.840000,52.980000,48.745602,1003400
2015-05-11,53.040001,53.259998,52.459999,52.720001,48.506386,968500
2015-05-12,52.619999,52.779999,52.200001,52.459999,48.267162,976800
2015-05-13,52.689999,53.000000,52.150002,52.230000,48.055546,639000
2015-05-14,52.490002,53.000000,52.330002,52.990002,48.754810,761400
2015-05-15,53.130001,53.669998,53.020000,53.650002,49.362057,1017000
2015-05-18,53.419998,54.230000,53.139999,53.860001,49.555264,2025800
2015-05-19,53.849998,53.939999,53.490002,53.660000,49.371258,601200
2015-05-20,53.630001,53.919998,53.349998,53.439999,49.168835,709400
2015-05-21,53.500000,53.560001,53.169998,53.389999,49.122837,821400
2015-05-22,53.380001,53.380001,52.820000,52.910000,48.681198,867500
2015-05-26,52.709999,52.990002,52.400002,52.820000,48.598389,697600
2015-05-27,52.990002,53.369999,52.779999,53.209999,48.957222,623800
2015-05-28,53.020000,53.430000,52.529999,52.709999,48.497185,1336000
2015-05-29,52.669998,53.139999,52.619999,52.869999,48.644398,1205800
2015-06-01,52.900002,53.220001,52.639999,52.849998,48.625996,635000
2015-06-02,52.619999,52.790001,52.000000,52.279999,48.101547,819000
2015-06-03,52.290001,52.430000,51.470001,51.680000,47.549503,821900
2015-06-04,51.529999,51.910000,51.500000,51.720001,47.586304,824200
2015-06-05,51.150002,51.220001,50.560001,50.790001,46.730637,836200
2015-06-08,51.180000,51.430000,50.889999,51.080002,46.997463,1019000
2015-06-09,51.139999,51.590000,50.869999,51.000000,46.923847,995000
2015-06-10,51.060001,51.410000,50.730000,50.759998,46.703026,1060700
2015-06-11,50.860001,51.099998,50.619999,50.930000,46.859444,990800
2015-06-12,50.750000,50.880001,50.419998,50.500000,46.463821,647300
2015-06-15,50.419998,50.570000,49.400002,49.720001,45.746159,1319800
2015-06-16,49.570000,49.939999,49.150002,49.349998,45.405720,1710900
2015-06-17,49.439999,49.910000,49.310001,49.570000,45.608150,1254700
2015-06-18,49.639999,50.619999,49.560001,50.450001,46.417805,1191300
2015-06-19,50.860001,50.889999,50.299999,50.310001,46.288998,1358000
2015-06-22,50.529999,50.790001,50.029999,50.279999,46.261395,1012300
2015-06-23,50.419998,50.500000,49.750000,50.020000,46.022175,1008400
2015-06-24,49.820000,50.080002,49.570000,49.700001,45.727749,798800
2015-06-25,49.889999,49.919998,49.290001,49.369999,45.424126,672200
2015-06-26,49.400002,49.730000,49.150002,49.700001,45.727749,675000
2015-06-29,49.270000,49.730000,48.900002,48.930000,45.019291,781900
2015-06-30,49.240002,49.419998,48.360001,48.630001,44.743275,1375700
2015-07-01,48.770000,49.279999,48.520000,49.169998,45.240112,812600
2015-07-02,49.540001,49.869999,49.509998,49.849998,45.865757,698700
2015-07-06,49.779999,50.209999,49.680000,50.209999,46.196995,1562700
2015-07-07,50.250000,51.240002,50.230000,51.080002,46.997463,1176000
2015-07-08,50.900002,51.279999,50.570000,51.180000,47.089470,922700
2015-07-09,51.430000,51.439999,50.009998,50.180000,46.169384,1437500
2015-07-10,50.290001,51.060001,50.009998,50.790001,46.730637,834300
2015-07-13,51.070000,51.320000,50.709999,50.990002,46.914654,595500
2015-07-14,51.230000,51.439999,50.970001,51.189999,47.098667,710700
2015-07-15,51.220001,51.279999,50.919998,51.250000,47.153866,597900
2015-07-16,51.439999,51.939999,51.200001,51.779999,47.641518,560500
2015-07-17,51.840000,51.910000,51.310001,51.310001,47.209080,695300
2015-07-20,51.310001,51.599998,51.000000,51.360001,47.255081,617700
2015-07-21,51.290001,51.410000,50.630001,50.759998,46.703026,592600
2015-07-22,50.630001,51.340000,50.630001,51.139999,47.052662,550500
2015-07-23,51.110001,51.340000,50.240002,50.439999,46.408611,643400
2015-07-24,50.459999,51.040001,50.430000,50.939999,46.868649,603400
2015-07-27,50.889999,51.720001,50.779999,51.610001,47.485096,794700
2015-07-28,51.509998,51.740002,51.080002,51.480000,47.365486,747000
2015-07-29,51.369999,51.740002,51.139999,51.709999,47.577114,518200
2015-07-30,51.570000,51.970001,51.439999,51.590000,47.466698,537400
2015-07-31,51.959999,52.439999,51.630001,51.910000,47.761124,523900
2015-08-03,51.919998,52.430000,51.840000,52.080002,47.917538,684700
2015-08-04,52.070000,52.150002,51.169998,51.230000,47.135471,603900
2015-08-05,51.520000,52.099998,51.349998,51.599998,47.475899,666800
2015-08-06,50.910000,51.849998,50.580002,51.770000,47.948254,1016500
2015-08-07,51.650002,52.549999,51.369999,52.310001,48.448387,689700
2015-08-10,52.310001,52.700001,52.099998,52.259998,48.402081,529000
2015-08-11,52.380001,53.130001,52.139999,53.119999,49.198589,839700
2015-08-12,52.740002,53.840000,52.599998,53.740002,49.772823,934800
2015-08-13,53.639999,54.450001,53.560001,54.180000,50.180336,956300
2015-08-14,53.970001,54.310001,53.840000,54.290001,50.282223,635900
2015-08-17,54.400002,54.810001,54.259998,54.680000,50.643433,697900
2015-08-18,54.500000,54.790001,54.080002,54.630001,50.597130,590300
2015-08-19,54.349998,54.869999,54.150002,54.799999,50.754562,557600
2015-08-20,54.419998,54.849998,53.900002,54.189999,50.189602,1029300
2015-08-21,53.590000,54.439999,53.590000,54.020000,50.032150,1036200
2015-08-24,52.220001,52.980000,50.160000,51.930000,48.096447,1924800
2015-08-25,52.740002,53.040001,51.349998,51.349998,47.559254,1783400
2015-08-26,51.880001,52.290001,50.540001,52.139999,48.290939,1448100
2015-08-27,52.669998,53.180000,52.209999,53.139999,49.217113,1016000
2015-08-28,53.020000,53.270000,52.549999,53.009998,49.096714,1142700
2015-08-31,52.740002,52.740002,51.610001,51.939999,48.105701,827800
2015-09-01,51.759998,51.930000,50.820000,51.060001,47.290665,895600
2015-09-02,51.580002,51.750000,50.880001,51.410000,47.614819,1063400
2015-09-03,51.459999,52.419998,51.439999,52.209999,48.355766,1256300
2015-09-04,51.669998,51.860001,50.910000,51.110001,47.336983,1210200
2015-09-08,51.580002,52.040001,51.410000,51.689999,47.874161,889200
2015-09-09,51.980000,52.009998,51.139999,51.209999,47.429588,983400
2015-09-10,51.320000,51.669998,50.950001,51.110001,47.336983,994100
2015-09-11,50.889999,51.980000,50.740002,51.959999,48.124229,662500
2015-09-14,52.000000,52.430000,51.880001,52.240002,48.383553,967400
2015-09-15,52.360001,52.610001,52.090000,52.480000,48.605827,467400
2015-09-16,52.490002,52.950001,52.470001,52.840000,48.939266,568800
2015-09-17,52.770000,53.770000,52.750000,53.320000,49.383831,911500
2015-09-18,52.950001,53.950001,52.799999,53.500000,49.550545,1000600
2015-09-21,53.599998,54.070000,53.540001,53.680000,49.717247,699400
2015-09-22,53.299999,53.709999,53.200001,53.580002,49.624630,786400
2015-09-23,53.520000,54.139999,53.439999,53.900002,49.921021,908800
2015-09-24,53.639999,54.680000,53.580002,54.369999,50.356312,793500
2015-09-25,54.500000,55.630001,54.380001,54.889999,50.837925,1542900
2015-09-28,54.860001,54.990002,53.990002,54.090000,50.096985,962400
2015-09-29,53.869999,54.270000,53.669998,54.189999,50.189602,874900
2015-09-30,54.549999,55.099998,54.380001,55.080002,51.013901,1109500
2015-10-01,55.020000,55.310001,54.619999,55.270000,51.189869,925200
2015-10-02,55.330002,55.669998,54.680000,55.630001,51.523300,1192000
2015-10-05,55.689999,56.220001,55.549999,56.070000,51.930809,1180100
2015-10-06,56.080002,56.139999,55.560001,55.619999,51.514038,625000
2015-10-07,55.740002,55.860001,55.189999,55.349998,51.263969,778500
2015-10-08,55.369999,56.840000,55.139999,56.840000,52.643978,1143500
2015-10-09,56.820000,57.119999,56.509998,56.869999,52.671757,964100
2015-10-12,56.939999,57.770000,56.830002,57.450001,53.208950,639900
2015-10-13,57.330002,57.770000,57.180000,57.689999,53.431232,1022500
2015-10-14,57.669998,58.150002,56.970001,57.139999,52.921822,1206800
2015-10-15,56.279999,58.209999,56.029999,58.209999,53.912838,1159700
2015-10-16,58.250000,58.630001,57.930000,58.380001,54.070282,951600
2015-10-19,58.360001,58.970001,58.299999,58.950001,54.598206,1093300
2015-10-20,58.779999,59.200001,58.580002,58.599998,54.274044,820000
2015-10-21,58.840000,59.070000,57.880001,57.939999,53.662766,1188400
2015-10-22,58.080002,58.709999,58.080002,58.459999,54.144382,1042200
2015-10-23,58.459999,58.509998,57.450001,57.630001,53.375656,829500
2015-10-26,57.750000,58.270000,57.520000,58.200001,53.903572,492300
2015-10-27,58.090000,58.290001,57.779999,57.930000,53.653511,692500
2015-10-28,57.959999,58.400002,57.040001,57.730000,53.468277,719100
2015-10-29,57.369999,57.730000,56.340000,57.080002,52.866253,1025400
2015-10-30,57.189999,57.889999,57.009998,57.360001,53.125587,737200
2015-11-02,57.580002,57.910000,56.959999,57.310001,53.079281,697500
2015-11-03,57.230000,57.980000,56.919998,57.730000,53.468277,1000100
2015-11-04,57.709999,57.980000,57.349998,57.980000,53.699818,1076500
2015-11-05,58.040001,58.380001,57.279999,58.189999,54.212212,965900
2015-11-06,57.930000,58.220001,55.130001,55.439999,51.650200,1153400
2015-11-09,55.330002,55.889999,55.160000,55.790001,51.976284,907800
2015-11-10,55.720001,56.660000,55.590000,56.630001,52.758858,636000
2015-11-11,56.660000,57.169998,56.529999,56.889999,53.001087,555900
2015-11-12,56.750000,57.540001,56.340000,56.470001,52.609798,479000
2015-11-13,56.369999,56.830002,55.939999,56.009998,52.181244,450000
2015-11-16,56.000000,56.849998,55.770000,56.830002,52.945187,470500
2015-11-17,56.759998,56.919998,55.990002,56.049999,52.218502,643800
2015-11-18,56.139999,57.119999,56.000000,57.060001,53.159466,579400
2015-11-19,57.080002,57.490002,57.020000,57.270000,53.355110,519400
2015-11-20,57.310001,57.900002,57.209999,57.400002,53.476223,457500
2015-11-23,57.500000,57.869999,57.340000,57.470001,53.541443,623000
2015-11-24,57.160000,57.360001,56.500000,56.880001,52.991776,1067700
2015-11-25,56.980000,57.180000,56.740002,57.020000,53.122196,617600
2015-11-27,57.160000,58.049999,57.130001,58.049999,54.081795,556600
2015-11-30,57.970001,58.400002,57.500000,57.759998,53.811611,1444800
2015-12-01,57.730000,58.439999,57.380001,57.869999,53.914104,942400
2015-12-02,57.639999,57.869999,56.959999,57.150002,53.243320,659900
2015-12-03,57.230000,57.459999,56.959999,57.410000,53.485538,688300
2015-12-04,57.439999,58.040001,57.419998,58.009998,54.044521,702900
2015-12-07,57.750000,58.410000,57.590000,58.400002,54.407871,783000
2015-12-08,58.029999,58.700001,57.880001,58.450001,54.454456,962900
2015-12-09,57.959999,58.759998,57.860001,57.910000,53.951366,917900
2015-12-10,58.020000,58.060001,56.630001,56.770000,52.889297,1043300
2015-12-11,56.740002,57.169998,56.400002,56.720001,52.842709,751800
2015-12-14,56.700001,57.130001,56.490002,56.720001,52.842709,1170700
2015-12-15,56.740002,57.480000,56.740002,57.189999,53.280586,1127200
2015-12-16,57.529999,58.919998,57.529999,58.790001,54.771198,1195600
2015-12-17,58.820000,59.779999,58.619999,59.290001,55.237030,1886000
2015-12-18,59.169998,59.950001,58.240002,59.549999,55.479256,2238900
2015-12-21,59.610001,59.619999,58.060001,58.270000,54.286751,1134600
2015-12-22,58.580002,59.119999,57.970001,59.029999,54.994789,1020300
2015-12-23,59.240002,59.750000,59.160000,59.570000,55.497887,782200
2015-12-24,59.419998,60.080002,59.419998,59.830002,55.740120,383300
2015-12-28,59.720001,60.650002,59.700001,60.610001,56.466801,908800
2015-12-29,60.750000,61.200001,60.570000,60.599998,56.457470,724700
2015-12-30,60.840000,60.950001,60.320000,60.450001,56.317730,476600
2015-12-31,60.380001,60.529999,59.580002,59.750000,55.665585,538500
2016-01-04,59.680000,60.590000,59.680000,60.320000,56.196613,1518500
2016-01-05,60.349998,60.459999,59.380001,60.150002,56.038239,1317700
2016-01-06,59.660000,60.320000,59.470001,59.889999,55.796009,824000
2016-01-07,59.169998,59.700001,58.900002,59.439999,55.376778,1016700
2016-01-08,59.630001,60.279999,59.520000,59.669998,55.591049,689900
2016-01-11,60.080002,60.560001,59.779999,60.250000,56.131401,730600
2016-01-12,60.410000,60.509998,59.250000,60.189999,56.075500,915300
2016-01-13,60.509998,60.700001,59.860001,60.090000,55.982338,782700
2016-01-14,60.029999,61.240002,59.990002,60.880001,56.718338,946700
2016-01-15,60.459999,60.810001,59.009998,60.480000,56.345669,968300
2016-01-19,60.610001,61.360001,60.470001,61.009998,56.839443,1087200
2016-01-20,61.009998,61.299999,59.410000,60.619999,56.476109,1884500
2016-01-21,60.689999,60.889999,60.029999,60.250000,56.131401,1275600
2016-01-22,60.750000,62.950001,60.360001,62.439999,58.171696,1272100
2016-01-25,62.759998,62.950001,61.310001,61.439999,57.240055,1055900
2016-01-26,61.740002,62.509998,61.509998,62.349998,58.087852,999900
2016-01-27,62.349998,62.910000,61.959999,62.439999,58.171696,874900
2016-01-28,62.750000,63.930000,62.470001,63.450001,59.112652,869500
2016-01-29,64.010002,65.040001,63.610001,64.910004,60.472847,1391600
2016-02-01,64.690002,65.629997,64.690002,65.029999,60.584648,1292400
2016-02-02,65.129997,65.529999,64.209999,65.360001,60.892094,1031700
2016-02-03,65.830002,66.459999,65.500000,65.879997,61.376537,1164500
2016-02-04,65.309998,65.339996,63.709999,63.930000,59.868820,1964200
2016-02-05,63.610001,63.970001,63.160000,63.720001,59.672161,1306400
2016-02-08,63.720001,64.330002,63.250000,64.290001,60.205952,1005700
2016-02-09,64.139999,66.010002,64.139999,65.720001,61.545116,1752500
2016-02-10,66.000000,66.739998,65.669998,66.680000,62.444118,1556800
2016-02-11,66.389999,66.779999,65.449997,66.080002,61.882244,1898200
2016-02-12,66.080002,66.370003,64.930000,65.080002,60.945766,1489100
2016-02-16,65.589996,65.589996,63.630001,65.150002,61.011311,1709200
2016-02-17,65.510002,65.510002,64.410004,64.709999,60.599270,1837100
2016-02-18,64.739998,66.320000,64.650002,65.809998,61.629383,1649200
2016-02-19,65.430000,66.360001,65.309998,65.769997,61.591934,996100
2016-02-22,66.209999,66.430000,65.860001,66.269997,62.060173,668900
2016-02-23,66.110001,66.860001,66.110001,66.669998,62.434750,865900
2016-02-24,66.760002,66.949997,66.070000,66.690002,62.453491,1178900
