Date,Open,High,Low,Close,Adj Close,Volume
2015-07-21,74.519997,74.730003,71.910004,72.800003,68.659836,3605900
2015-07-22,72.870003,73.239998,72.370003,72.559998,68.433479,2191800
2015-07-23,73.309998,73.739998,73.080002,73.419998,69.244568,1218000
2015-07-24,73.510002,73.639999,72.230003,72.430000,68.310883,2586200
2015-07-27,72.489998,72.529999,71.570000,71.690002,67.612961,1819000
2015-07-28,71.550003,72.389999,71.430000,72.260002,68.150536,2271400
2015-07-29,71.739998,72.570000,71.639999,72.089996,67.990204,889000
2015-07-30,71.160004,71.769997,70.750000,71.639999,67.565804,1295600
2015-07-31,71.870003,72.099998,71.459999,71.669998,67.594093,520100
2015-08-03,72.449997,72.449997,71.349998,71.620003,67.546944,980900
2015-08-04,72.150002,72.309998,71.769997,71.919998,67.829872,885400
2015-08-05,72.220001,72.779999,72.139999,72.349998,68.235428,447000
2015-08-06,72.860001,72.959999,72.139999,72.260002,68.150536,774500
2015-08-07,71.809998,72.070000,71.459999,72.000000,67.905327,584000
2015-08-10,72.260002,73.279999,72.250000,73.080002,68.923912,493700
2015-08-11,72.320000,72.410004,71.269997,71.620003,67.546944,573900
2015-08-12,70.980003,71.599998,70.230003,71.580002,67.509209,1114500
2015-08-13,70.730003,71.000000,70.449997,70.680000,66.660400,721700
2015-08-14,70.410004,70.720001,70.139999,70.620003,66.603806,661300
2015-08-17,69.540001,70.199997,69.410004,70.160004,66.169975,675400
2015-08-18,69.750000,69.849998,69.440002,69.760002,65.792725,709900
2015-08-19,69.529999,70.510002,69.360001,70.169998,66.179405,1354900
2015-08-20,70.169998,70.199997,68.089996,68.099998,64.227119,1364400
2015-08-21,68.500000,68.970001,67.650002,67.709999,63.859310,2103200
2015-08-24,64.910004,67.910004,63.060001,65.470001,61.746693,2794700
2015-08-25,68.669998,68.910004,66.389999,66.480003,62.699249,2586500
2015-08-26,66.910004,67.220001,65.769997,66.800003,63.001060,7063900
2015-08-27,67.510002,67.959999,67.000000,67.959999,64.095093,1489100
2015-08-28,66.989998,67.570000,66.769997,67.459999,63.623520,1369200
2015-08-31,67.150002,67.559998,66.870003,67.260002,63.434895,772600
2015-09-01,66.129997,66.199997,65.309998,65.589996,61.859867,1081000
2015-09-02,65.849998,66.150002,65.190002,66.129997,62.369160,1495500
2015-09-03,66.209999,66.680000,66.180000,66.570000,62.784130,2811400
2015-09-04,64.760002,65.180000,64.349998,64.730003,61.048779,1669100
2015-09-08,65.959999,66.370003,65.669998,66.349998,62.576645,894400
2015-09-09,66.400002,66.500000,64.949997,65.059998,61.360004,1251200
2015-09-10,64.980003,66.510002,64.940002,65.980003,62.227688,1302400
2015-09-11,65.599998,66.059998,65.529999,66.059998,62.303135,901400
2015-09-14,65.839996,66.059998,65.580002,65.800003,62.057930,605700
2015-09-15,65.779999,68.000000,65.529999,66.889999,63.085938,1593800
2015-09-16,66.660004,67.209999,66.430000,66.970001,63.161388,1332900
2015-09-17,66.940002,67.639999,66.730003,67.070000,63.255703,1212200
2015-09-18,65.209999,65.879997,64.809998,64.959999,61.265697,1397800
2015-09-21,65.190002,65.410004,64.760002,65.089996,61.388298,829300
2015-09-22,63.700001,63.900002,62.939999,63.400002,59.794415,1421800
2015-09-23,63.320000,63.669998,62.950001,63.480000,59.869865,1606700
2015-09-24,62.990002,63.419998,62.570000,63.380001,59.775555,2312600
2015-09-25,64.010002,64.449997,63.669998,63.849998,60.218826,1777800
2015-09-28,64.190002,64.190002,63.360001,63.369999,59.766125,1213800
2015-09-29,63.509998,64.160004,63.340000,63.959999,60.322567,957400
2015-09-30,65.269997,65.360001,64.199997,64.790001,61.105366,911000
2015-10-01,64.540001,64.650002,63.430000,64.160004,60.511200,891600
2015-10-02,64.769997,65.820000,64.290001,65.800003,62.057930,1206600
2015-10-05,66.290001,66.800003,66.230003,66.669998,62.878448,687000
2015-10-06,67.089996,67.650002,67.019997,67.320000,63.491482,1002600
2015-10-07,67.099998,67.599998,66.669998,67.389999,63.557499,857800
2015-10-08,66.860001,67.629997,66.669998,67.559998,63.717827,967600
2015-10-09,68.519997,68.750000,68.080002,68.379997,64.491196,869400
2015-10-12,68.230003,68.870003,68.199997,68.449997,64.557213,1315500
2015-10-13,68.449997,73.120003,68.449997,72.300003,68.188271,3456400
2015-10-14,72.820000,73.000000,72.349998,72.779999,68.640976,925900
2015-10-15,73.650002,74.230003,73.510002,74.099998,69.885895,1571600
2015-10-16,74.900002,75.339996,74.739998,75.339996,71.055374,944900
2015-10-19,75.360001,75.410004,74.330002,74.760002,70.508362,835400
2015-10-20,75.610001,75.919998,75.150002,75.459999,71.168556,1199000
2015-10-21,76.500000,76.779999,76.080002,76.169998,71.838181,1353400
2015-10-22,76.730003,77.489998,76.620003,77.019997,72.639832,1049500
2015-10-23,77.300003,77.650002,76.809998,77.320000,72.922768,938800
2015-10-26,77.269997,77.620003,77.139999,77.379997,72.979362,769500
2015-10-27,77.690002,78.010002,76.870003,77.040001,72.658699,1518400
2015-10-28,77.980003,78.750000,77.400002,78.029999,73.592392,1107200
2015-10-29,77.540001,78.180000,77.470001,78.120003,73.677284,463600
2015-10-30,78.220001,79.320000,78.160004,78.709999,74.233727,992900
2015-11-02,79.669998,79.910004,79.500000,79.839996,75.299461,779000
2015-11-03,79.900002,80.690002,79.860001,80.220001,75.657852,1249000
2015-11-04,79.919998,79.940002,78.940002,79.129997,74.629845,1226100
2015-11-05,80.379997,80.550003,79.910004,79.949997,75.403206,1259200
2015-11-06,78.750000,78.959999,78.070000,78.790001,74.309189,1575800
2015-11-09,79.070000,79.110001,78.180000,78.839996,74.356339,934200
2015-11-10,77.650002,78.410004,77.510002,78.300003,73.847046,1198100
2015-11-11,78.970001,79.570000,78.800003,79.339996,74.827896,1884700
2015-11-12,78.879997,79.680000,78.750000,79.139999,74.639275,1123700
2015-11-13,78.180000,78.489998,77.610001,77.959999,73.526382,785800
2015-11-16,77.510002,78.070000,77.419998,78.029999,73.592392,683200
2015-11-17,78.309998,78.699997,78.080002,78.139999,73.696144,808500
2015-11-18,78.750000,79.500000,78.290001,79.389999,74.875053,863700
2015-11-19,80.000000,80.419998,79.900002,80.160004,75.601273,753400
2015-11-20,80.300003,80.330002,79.620003,79.769997,75.233444,591600
2015-11-23,79.269997,79.500000,78.830002,79.099998,74.601555,1142600
2015-11-24,78.519997,78.879997,78.019997,78.639999,74.167709,933700
2015-11-25,78.699997,79.239998,78.540001,79.000000,74.507240,486000
2015-11-27,78.839996,79.150002,78.660004,79.050003,74.554398,377600
2015-11-30,78.779999,79.120003,78.459999,79.000000,74.507240,1204700
2015-12-01,79.430000,79.769997,79.180000,79.720001,75.186295,699600
2015-12-02,79.360001,79.489998,78.900002,79.129997,74.629845,1207200
2015-12-03,79.260002,79.410004,78.129997,78.489998,74.026237,1427100
2015-12-04,78.080002,79.160004,78.040001,78.980003,74.488373,1417500
2015-12-07,79.330002,79.370003,78.860001,79.269997,74.761879,801800
2015-12-08,78.930000,79.209999,78.599998,78.889999,74.403496,776800
2015-12-09,78.879997,79.360001,77.779999,78.269997,73.818748,679400
2015-12-10,78.730003,78.870003,78.230003,78.370003,73.913063,705000
2015-12-11,77.449997,77.809998,77.019997,77.209999,72.819031,725300
2015-12-14,77.400002,77.970001,76.580002,77.480003,73.073685,1468500
2015-12-15,78.580002,78.739998,78.010002,78.260002,73.809326,799800
2015-12-16,78.440002,78.870003,77.519997,78.480003,74.016808,1370200
2015-12-17,79.410004,79.500000,78.379997,78.410004,73.950790,1038400
2015-12-18,78.400002,78.470001,77.809998,78.120003,73.677284,1114200
2015-12-21,79.279999,79.410004,78.279999,78.680000,74.205429,912200
2015-12-22,78.660004,79.260002,78.180000,79.099998,74.601555,734000
2015-12-23,79.169998,79.900002,79.139999,79.809998,75.271172,566600
2015-12-24,79.849998,80.360001,79.690002,80.050003,75.497528,163200
2015-12-28,80.129997,80.330002,79.830002,80.309998,75.742737,332000
2015-12-29,80.629997,81.209999,80.620003,80.910004,76.308617,427300
2015-12-30,80.540001,80.669998,80.150002,80.150002,75.591835,369000
2015-12-31,79.709999,79.809998,79.070000,79.099998,74.601555,267900
2016-01-04,76.739998,77.180000,75.889999,77.139999,72.753014,1075400
2016-01-05,76.330002,77.099998,76.160004,76.970001,72.592690,1392000
2016-01-06,76.809998,77.790001,76.660004,77.650002,73.234009,1031600
2016-01-07,76.900002,77.970001,76.680000,77.209999,72.819031,1670200
2016-01-08,78.269997,78.349998,76.760002,76.900002,72.526665,1186800
2016-01-11,78.129997,78.720001,77.739998,78.559998,74.092262,1519700
2016-01-12,80.959999,80.989998,79.900002,80.360001,75.789894,3382600
2016-01-13,80.389999,80.599998,77.970001,78.430000,73.969650,2530400
2016-01-14,79.410004,80.269997,78.930000,79.720001,75.186295,1988800
2016-01-15,77.239998,77.769997,76.650002,76.900002,72.526665,1583100
2016-01-19,78.790001,79.070000,77.769997,78.339996,73.884766,1658900
2016-01-20,77.669998,78.000000,76.059998,77.470001,73.064247,2242400
2016-01-21,77.430000,78.309998,76.629997,77.989998,73.554672,2028200
2016-01-22,77.690002,78.400002,77.500000,78.269997,73.818748,2273300
2016-01-25,78.550003,79.330002,78.190002,78.309998,73.856468,1356300
2016-01-26,77.959999,78.980003,77.879997,78.940002,74.450645,867300
2016-01-27,79.040001,80.099998,78.639999,78.889999,74.403496,992100
2016-01-28,78.820000,78.910004,77.440002,77.699997,73.281166,1581800
2016-01-29,78.220001,79.830002,78.150002,79.800003,75.261749,1339400
2016-02-01,78.669998,79.970001,78.550003,79.699997,75.167419,1213300
2016-02-02,78.470001,78.540001,77.580002,77.709999,73.290604,1300400
2016-02-03,78.610001,79.330002,77.430000,79.070000,74.573257,1274600
2016-02-04,77.790001,78.669998,77.540001,78.230003,73.781029,1283400
2016-02-05,77.389999,77.419998,74.930000,75.400002,71.111969,1756200
2016-02-08,73.760002,74.370003,73.290001,74.309998,70.083954,2167700
2016-02-09,73.480003,75.589996,73.419998,74.879997,70.621544,2887200
2016-02-10,75.570000,75.989998,74.860001,74.949997,70.687561,1645000
2016-02-11,74.580002,74.800003,73.690002,74.290001,70.065102,1253500
2016-02-12,73.360001,73.699997,72.660004,73.680000,69.489784,1514000
2016-02-16,74.949997,76.040001,74.459999,75.739998,71.432632,1720700
2016-02-17,76.120003,76.889999,75.989998,76.769997,72.404053,1091300
2016-02-18,77.269997,77.320000,76.540001,76.750000,72.385201,805000
2016-02-19,76.559998,77.769997,76.430000,77.629997,73.215149,1359700
2016-02-22,77.269997,77.879997,77.269997,77.599998,73.186859,1417700
